"ano","mês","dia","mean(Direcao.Vento)","mean(Veloc.Vento)","mean(Precip.acumulada)","mean(Temp.Ar)","mean(Ponto.Orvalho)","max(Temp.minima)","max(Temp.maxima)","mean(Umidade.Ar)"
"984",2017,10,11,27.5,6.3,0,24.7125,19.9,22,28.6,75.25
"985",2017,10,12,33.75,6.825,0,25.35,20.7375,22.6,28.4,76.375
"986",2017,10,13,31.25,6.625,0,25.0625,20.5375,22.3,30.9,76.75
"987",2017,10,14,65,6.5625,0,25.675,20.125,22.5,28.8,72.375
"988",2017,10,15,113.75,5.4625,0,25.65,20.925,22.4,32.3,76.125
"989",2017,10,16,206.25,6.75,0.75,21.925,20.8875,20.6,29.6,93.875
"990",2017,10,17,125,2.9125,4,22.95,20.6125,20.9,23.3,87.75
"991",2017,10,18,163.75,2.625,0,22.7,19.5,18.9,27,83.5
"992",2017,10,19,138.75,4.6875,0,23.5125,19.5375,19.5,27.7,79.625
"993",2017,10,20,65,6.8,0,26.0875,20.6,22.8,28,73.125
"994",2017,10,21,32.5,6.8875,0,26.525,22,24.1,32.3,77
"995",2017,10,22,67.5,7.725,0,26.5875,21.2,23.1,30.1,73.25
"996",2017,10,23,82.5,3.7375,0,26.2,21.5,24.8,32,75.5
"997",2017,10,24,155.714285714286,3.37142857142857,0,23.4,21.4285714285714,22.7,0,88.5714285714286
"998",2017,10,25,105,2.9625,0,23.575,20.475,19.9,24.4,84.25
"999",2017,10,26,33.75,5.975,0,25.35,19.425,22.8,28.3,70.375
"1000",2017,10,27,23.75,6.3,0,25.9375,21.375,23.5,28.5,76.25
"1001",2017,10,28,22.5,4.625,0,26.6125,22.375,24.7,31,77.625
"1002",2017,10,29,65.7142857142857,4.71428571428571,0,27.1285714285714,22.4142857142857,24,0,76.5714285714286
"1003",2017,10,30,132.857142857143,4.27142857142857,0,25.2857142857143,22.4142857142857,23.6,31.7,84.1428571428571
"1004",2017,10,31,135,7.21666666666667,0,27.75,21.2666666666667,24.9,0,68.8333333333333
"1005",2017,11,1,202.5,7.0125,2.125,22.9875,20.7125,22.1,33.9,87.125
"1006",2017,11,2,201.25,5.6625,0.125,23,17.7625,21.1,24,72.75
"1007",2017,11,3,207.5,2.8125,0,22.0625,18.6875,17.6,26.5,81.5
"1008",2017,11,4,25,4.7,0.125,24.0375,21.425,21.9,25.3,85.5
"1009",2017,11,5,68.75,5.2625,0.375,26.4,21.275,23.8,26.6,74.375
"1010",2017,11,6,205,5.475,0.5,24.1375,21.125,23.4,32.6,83.125
"1011",2017,11,7,192.5,6.0375,0,22.5375,18,21.4,26.1,75.5
"1012",2017,11,8,222.5,2.8875,0,21.5875,18.0875,18.1,24.8,81.25
"1013",2017,11,9,232.5,2.2,0.625,21.025,19.125,19.2,24,89.5
"1014",2017,11,10,195,2.6125,0.625,22.725,21.2,19.8,24.3,91.5
"1015",2017,11,11,65,4.3,0.5,24.15,22.4875,23.3,27.6,90.25
"1016",2017,11,12,165,1.7125,3.5,22.425,20.8,21,25.2,90.75
"1017",2017,11,13,147.5,3.2,0,23.9375,19.125,20.3,23.4,78.125
"1018",2017,11,14,186.25,3.3375,0,22.7,19.1625,18.4,29.6,81
"1019",2017,11,15,148.75,3.075,0,24.2125,20.6125,21.9,25.9,80.5
"1020",2017,11,16,67.5,4.9625,0,25.25,21.1,21.4,28.2,78.625
"1021",2017,11,17,100,5.7875,0,26.4625,20.7875,22.6,30.5,72.5
"1022",2017,11,18,72.5,6.6375,0,26.0125,21.275,22.8,31.3,75.75
"1023",2017,11,19,108.75,6.6125,0,27.25,21.2125,23.5,30,70.75
"1024",2017,11,20,30,5.975,0,26.3125,22.6875,24.2,34,80.5
"1025",2017,11,21,26.25,5.0625,1.25,26.525,23.2375,23.9,30.5,82.875
"1026",2017,11,22,75.7142857142857,4.48571428571429,0,27.6571428571429,22.0857142857143,24.6,0,73
"1027",2017,11,23,230,5.92857142857143,0,24.2,20.9142857142857,0,32,82.2857142857143
"1028",2017,11,24,163.75,1.6625,2,21.3125,19.6125,18.4,23.8,90.25
"1029",2017,11,25,120,3.1375,0,24.6375,21.75,21.2,24.2,85
"1030",2017,11,26,226.25,5.6625,0,26,21,22.6,29,75.375
"1031",2017,11,27,252.857142857143,6.75714285714286,0,27.6714285714286,21.5285714285714,24.3,0,70.1428571428571
"1032",2017,11,28,252.857142857143,4.47142857142857,0,26.7285714285714,21.8285714285714,25.2,0,75.7142857142857
"1033",2017,11,29,218.75,2.7,5.375,23.2375,22.3375,22.1,33,94.875
"1034",2017,11,30,166.25,2.9,0.125,23.4625,21.2375,22.4,24.8,87.25
"1035",2017,12,1,228.571428571429,1.45714285714286,9.57142857142857,22.1571428571429,21.9857142857143,21.2,0,99
"1036",2017,12,2,227.5,1.975,13.25,22.3125,21.6375,20.4,26.1,96.125
"1037",2017,12,3,198.571428571429,2.04285714285714,6,24.0571428571429,22.4142857142857,22.3,0,91
"1038",2017,12,4,187.5,3.25,1.5,25.3875,23.7875,22.3,26.4,91.25
"1039",2017,12,5,171.428571428571,3.07142857142857,0.142857142857143,25.7857142857143,24.1142857142857,24.1,30.6,90.4285714285714
"1040",2017,12,6,181.25,5,0.25,24.4,21.2125,22.8,26.9,82.625
"1041",2017,12,7,208.571428571429,2.55714285714286,0,23.8285714285714,21.0571428571429,21.4,27.2,85.2857142857143
"1042",2017,12,8,198.75,2.825,0,24.2875,22.9125,22.5,27.1,92.125
"1043",2017,12,9,156.25,4.0625,4.25,25.3,22.6125,21.9,26.2,86
"1044",2017,12,10,191.25,3.35,0,25.5,21.625,22.4,28.4,79.625
"1045",2017,12,11,235.714285714286,1.77142857142857,0,25.8714285714286,23.9285714285714,23.4,28.5,89.1428571428571
"1046",2017,12,12,198.75,4.2,0.375,25.6125,23.1625,24.5,29.3,86.375
"1047",2017,12,13,147.5,5.975,0.375,25.275,19.75,24.3,26.4,71.625
"1048",2017,12,14,225.714285714286,2.32857142857143,0.857142857142857,23.1142857142857,20.7428571428571,0,26.6,87.1428571428571
"1049",2017,12,15,92.8571428571429,4.68571428571429,1,24.7285714285714,22.1285714285714,21.3,0,86.5714285714286
"1050",2017,12,16,165.714285714286,5.8,0,27.0571428571429,23.1285714285714,23.3,0,79.8571428571429
"1051",2017,12,17,237.5,5.1375,0,26.5375,22.7,23.3,32,79.75
"1052",2017,12,18,183.75,4.8875,0,26,21.6875,22.3,29.8,78.25
"1053",2017,12,19,202.857142857143,3.02857142857143,0,25.5857142857143,21.7857142857143,22,29.9,80.4285714285714
"1054",2017,12,20,146.25,4.7625,0.125,25.925,22.375,23.2,29.8,81.875
"1055",2017,12,21,210,4.125,0,25.525,22.3125,21.8,29.6,82.75
"1056",2017,12,22,188.75,5.1375,0,26.4375,23.2625,23.8,28.8,83.375
"1057",2017,12,23,230,5.075,0,26.9125,23,24.2,30.4,79.75
"1058",2017,12,24,217.142857142857,7.2,0,27.9285714285714,22.9,24.8,0,75
"1059",2017,12,25,142.5,6.8875,0,28.1625,22.4875,24.7,31.8,72.125
"1060",2017,12,26,62.5,5.6,0,28.0125,22.95,0,33.3,74.625
"1061",2017,12,27,212.857142857143,5.08571428571429,0,28.1714285714286,22.6285714285714,23.9,0,73.5714285714286
"1062",2017,12,28,174.285714285714,4.5,0,27.8857142857143,23.0142857142857,25,0,75.7142857142857
"1063",2017,12,29,177.5,3.9375,0,27.625,22.675,25,31.8,75.125
"1064",2017,12,30,231.25,5.65,0,27.9125,22.7375,25.2,31.5,74.375
"1065",2017,12,31,187.5,6.95,0,28.95,22.3,26.6,33.6,68.75
"1066",2018,1,1,190,3.7125,0.75,27.0375,23.7,23.8,33.9,83.25
"1067",2018,1,2,157.5,4.125,3,26.7625,24.1875,23.1,32.4,86.875
"1068",2018,1,3,227.5,5.3375,0,29.2625,24.2,25.5,32.1,75.875
"1069",2018,1,4,225,3.075,1.125,26.075,24.45,23.8,35.8,91
"1070",2018,1,5,96.25,4.5625,0,27.15,23.4625,23.5,27.7,81.25
"1071",2018,1,6,115,5.6625,0,27.225,23.475,25.2,32.2,80.375
"1072",2018,1,7,152.5,5.725,0,27.3125,22.675,24.2,31.1,76.75
"1073",2018,1,8,76.25,4.9625,0,27.5375,22.6875,24.5,31.5,76.25
"1074",2018,1,9,242.5,2.6125,0.625,26.55,23.45,23.7,31.5,84.125
"1075",2018,1,10,87.5,2.625,0.75,27.325,22.85,23.8,30.4,77.875
"1076",2018,1,11,186.25,3.025,0.625,25.975,23.175,23.1,30.1,85.625
"1077",2018,1,12,146.25,4.1125,0,26.8875,22.5125,22.6,29.6,78.75
"1078",2018,1,13,33.75,6,0,27.05,22.6,24,31.5,77.25
"1079",2018,1,14,155,6.55,0,28.2125,22.9,25.9,32,73.75
"1080",2018,1,15,111.25,5.8375,0,27.9,22.9125,25.2,32.7,74.875
"1081",2018,1,16,72.5,5.5125,0,28.0125,22.7875,25,32.3,74.5
"1082",2018,1,17,157.5,5.2125,0,27.6375,22.25,24.4,32,73.625
"1083",2018,1,18,63.75,6.5,0,28.1125,21.9,25,32.3,70.5
"1084",2018,1,19,106.25,5.725,0,28.3,21.6875,24.5,32.8,68.5
"1085",2018,1,20,36.25,4.8125,0,27.85,22.125,24.1,33.2,71.75
"1086",2018,1,21,60,4.3625,0,27.4125,22.025,22.3,32,74.5
"1087",2018,1,22,151.25,4.9,0,27.15,22.175,22.8,33.8,75.125
"1088",2018,1,23,110,5.675,0,27.725,21.75,24.4,32.5,70.75
"1089",2018,1,24,101.25,4.575,0,27.325,21.8125,22.6,31.6,73.5
"1090",2018,1,25,118.571428571429,4.92857142857143,0,27.5714285714286,21.6857142857143,22.3,0,72.4285714285714
"1091",2018,1,26,151.25,4.575,0,27.825,22.65,23.7,33.2,74.625
"1092",2018,1,27,152.5,3.3375,0,26.6875,22.5375,22.4,33,79.125
"1093",2018,1,28,232.857142857143,3.07142857142857,0,26.0285714285714,22.9,22.3,0,83.5714285714286
"1094",2018,1,29,107.5,5.4125,0,29.4125,22.5625,25.6,29.4,68.25
"1095",2018,1,30,26.6666666666667,5.05,0,26.35,21.8166666666667,25.6,0,76.3333333333333
"1096",2018,1,31,108.75,3.275,3.75,24.3375,23.0125,23.4,28.2,92.5
"1097",2018,2,1,198.75,2.6875,2.375,23.175,21.4625,20.6,27.2,90.875
"1098",2018,2,2,300,1.2,0.625,23.2375,21.3875,21.2,27.4,90
"1099",2018,2,3,266.25,1.6625,0.125,24.275,22.7375,23,26.2,91.5
"1100",2018,2,4,202.857142857143,1.47142857142857,4.42857142857143,23.2,23.0857142857143,22.6,0,99.2857142857143
"1101",2018,2,5,127.5,1.9125,5.125,22.8,21.975,21.2,23.9,95.125
"1102",2018,2,6,118.75,4.575,4.875,25.1,24.0375,22.9,24.6,93.875
"1103",2018,2,7,166.25,3.2875,1,25.6,23.9875,23.6,27.3,90.875
"1104",2018,2,8,218.75,2.3,0,26.075,23.075,23,29.2,84
"1105",2018,2,9,173.75,2.05,0.25,26.2,25.3125,25,29.3,95
"1106",2018,2,10,108.75,4.625,0.25,26.7375,23.8125,23.3,28.4,85.125
"1107",2018,2,11,106.25,5.0875,0,27.275,22.0625,24,30.8,75
"1108",2018,2,12,145,4.3,0,26.5125,22.7375,21.4,33,81
"1109",2018,2,13,60,5.35,0,28.125,23.275,25,31.3,76.25
"1110",2018,2,14,73.75,3.275,0,27.475,23.2625,23.7,32.8,79.125
"1111",2018,2,15,151.25,2.2875,0,26.8875,23.325,23.2,30.9,82.375
"1112",2018,2,16,203.75,2.2875,2.125,26.225,23.25,22.2,30.5,84.5
"1113",2018,2,17,188.75,2.6125,0.375,26.9,23.3,23.9,30,82.25
"1114",2018,2,18,231.25,3.325,0,26.8875,22.7125,23.2,30.4,79.875
"1115",2018,2,19,155,4.3125,0,27.6125,22.1625,24.6,31.9,73.25
"1116",2018,2,20,63.75,5.0125,0,27.8375,22.95,25.2,31.8,75.25
"1117",2018,2,21,78.5714285714286,5.35714285714286,0,27.9857142857143,23.0714285714286,25.9,0,75.2857142857143
"1118",2018,2,22,63.75,5.4625,0,28.125,22.775,26.5,31.3,73
"1119",2018,2,23,132.5,4.2375,0,28.1375,24,25.9,31.4,79
"1120",2018,2,24,198.75,6.175,1.375,26.8125,22.6125,24.9,33.7,78.75
"1121",2018,2,25,195.714285714286,4.91428571428571,0,26.7,22.1857142857143,24.9,0,76.4285714285714
"1122",2018,2,26,202.5,3.0625,3.25,26.125,23.325,23.1,29.8,85.75
"1123",2018,2,27,121.428571428571,4.41428571428571,0,28,22.8714285714286,24.7,0,74.7142857142857
"1124",2018,2,28,107.5,5.2125,0,28.225,22.8875,25,32.4,73.75
"1125",2018,3,1,32.8571428571429,5.37142857142857,0,27.7142857142857,22.6857142857143,24.6,33.4,74.7142857142857
"1126",2018,3,2,77.1428571428571,5.81428571428571,0,29.1,22.0142857142857,26,0,67.1428571428571
"1127",2018,3,3,27.1428571428571,5.87142857142857,0,28.3,22.4142857142857,25.6,0,71
"1128",2018,3,4,70,5.08571428571429,0,28.0428571428571,21.3428571428571,26.5,0,67.8571428571429
"1129",2018,3,5,60,6.2,0,28.8,24,0,0,75
"1130",2018,3,6,95.7142857142857,2.64285714285714,0.428571428571429,26.9428571428571,24.8,24.6,0,88.5714285714286
"1131",2018,3,7,233.75,2.4875,0,27.5875,24.1875,23.6,29.2,83.125
"1132",2018,3,8,197.5,2.9625,2.125,27.625,25.8625,25.4,32,90.5
"1133",2018,3,9,174.285714285714,2.71428571428571,11.5714285714286,25.4714285714286,24.7285714285714,25,30.8,95.8571428571429
"1134",2018,3,10,221.25,2.6875,0,26.125,22.2875,24.1,0,79.5
"1135",2018,3,11,77.5,3.4375,1.875,26.25,24.625,23.9,28.8,92
"1136",2018,3,12,221.25,2.5625,1.5,26.875,23.8625,23.5,32.5,85.125
"1137",2018,3,13,238.333333333333,2.83333333333333,0,27.85,23.85,22.4,30.8,80
"1138",2018,3,14,173.75,3.2625,0,27.7,24.7375,24,29.9,85.125
"1139",2018,3,15,110,4.45,0,28.8,25.2875,25.7,31.8,82.625
"1140",2018,3,16,27.5,5.6125,0,29.125,24.075,26.1,33.2,75.375
"1141",2018,3,17,150,1.5875,3.375,26.525,24.8375,26.1,34.9,90.5
"1142",2018,3,18,166.25,2.175,3.375,25.9625,23.3875,23.3,27.7,86.875
"1143",2018,3,19,103.75,3.7875,0,27.325,23.225,23.7,29.1,80.25
"1144",2018,3,20,108.75,4.9625,0,28.1125,22.9,24.7,33.6,74.375
"1145",2018,3,21,177.5,4,0,26.75,23.2,25.4,33.7,80.75
"1146",2018,3,22,165,1.81666666666667,0.166666666666667,25.55,24.4666666666667,24.1,0,94
"1147",2018,3,23,181.25,3.225,0.125,26.4125,23.975,22.9,28.2,87.25
"1148",2018,3,24,171.25,2.175,0,25.9375,23.0125,22.1,29.9,85.375
"1149",2018,3,25,222.5,2.3,0,26.05,22.925,22.9,30.4,84.625
"1150",2018,3,26,225,2.9,0,26.325,22.8375,22.6,30.4,83
"1151",2018,3,27,151.25,2.1125,1.5,25.9,22.9625,21.8,30.7,84.875
"1152",2018,3,28,203.75,2.4375,0.25,25.6125,23.1375,22.6,29.8,87.25
"1153",2018,3,29,231.25,2.6875,0.5,25.575,23.05,22.6,29.7,86.875
"1154",2018,3,30,226.25,2.6875,0.75,25.6375,22.8125,22.4,28.8,85.25
"1155",2018,3,31,225,2.6125,0,25.9625,22.4375,21.9,28.6,82.625
"1156",2018,4,1,222.5,3.025,0.25,26.525,22.825,22.3,29.9,81.875
"1157",2018,4,2,65,4.6375,0,27.725,22.7125,25,31.2,75.375
"1158",2018,4,3,107.5,4.8875,0,27.9125,22.425,24.9,32,73.125
"1159",2018,4,4,158.75,2.9625,0,26.3875,24.025,24.8,33.7,87.375
"1160",2018,4,5,208.75,2.2375,0.625,25.7375,24.2375,23.8,29.6,91.75
"1161",2018,4,6,161.25,1.9125,0,26.725,24.55,24.9,28.8,88.875
"1162",2018,4,7,258.75,2.5,5.25,24.325,23.525,22.5,30.8,95.75
"1163",2018,4,8,191.428571428571,2.57142857142857,0.142857142857143,24.9285714285714,22.8571428571429,21.9,0,88.8571428571429
"1164",2018,4,9,237.5,2.875,0.125,25.65,22.9125,22.7,28.5,86
"1165",2018,4,10,238.75,3.275,0,24.9,22.0125,20.7,28.6,85.5
"1166",2018,4,11,274.285714285714,2.04285714285714,2.42857142857143,23.3,21.9285714285714,21.5,0,92.4285714285714
"1167",2018,4,12,233.75,2.1125,2.125,22.9875,22.375,20.2,26.7,96.5
"1168",2018,4,13,202.857142857143,2.2,1.14285714285714,25.7857142857143,23.6142857142857,23,0,88.4285714285714
"1169",2018,4,14,215,2.5,0,25.8625,23.375,22.7,28.4,87.375
"1170",2018,4,15,240,3.4125,0.125,25.6375,23.2125,22.8,29.5,87.25
"1171",2018,4,16,180,6.425,14.125,23.4875,22.3625,22.6,29,93.875
"1172",2018,4,17,183.75,6.6875,5.5,24.4125,19.8,21.9,25.6,76.25
"1173",2018,4,18,243.75,3.775,8.375,23.0125,19.55,19.9,26.8,82.125
"1174",2018,4,19,221.428571428571,2.34285714285714,0.285714285714286,23.1142857142857,20.1857142857143,20,0,84.7142857142857
"1175",2018,4,20,218.75,2.175,0,23.7,19.775,19.5,26.9,81
"1176",2018,4,21,235,1.8375,0,23.025,18.975,18.8,27.7,80.125
"1177",2018,4,22,180,2.1,0,22.7875,20.4625,18.9,27.6,87.75
"1178",2018,4,23,246.666666666667,1.45,1.33333333333333,23.4,21.9166666666667,21.2,26.7,91.8333333333333
"1179",2018,4,24,191.25,1.3625,4.25,24.425,22.325,21.5,26.5,89.625
"1180",2018,4,25,242.5,2.3625,0,24.3625,22.15,20.4,28.8,88.375
"1181",2018,4,26,230,2.45,0.5,24.1875,23.1,21,28.6,94
"1182",2018,4,27,193.75,1.9875,3.625,24.1625,22.65,22.5,29,92
"1183",2018,4,28,238.75,2.1,0.5,23.3,21.775,20.5,27.2,91.875
"1184",2018,4,29,245,2.425,0,23.525,20.325,19.1,27.7,83.875
"1185",2018,4,30,214.285714285714,2.74285714285714,1.42857142857143,23.8714285714286,21.9428571428571,21.4,27.3,89.5714285714286
"1186",2018,5,1,185,1.5375,0,25.05,21.3,19.8,27.3,82.25
"1187",2018,5,2,218.75,1.9125,0,23.4,20.475,18.3,30.6,85.375
"1188",2018,5,3,211.25,2.45,0,23.825,21.7125,20.1,27.3,88.875
"1189",2018,5,4,171.25,1.4625,0.25,24,23.2875,22.4,28.2,96.125
"1190",2018,5,5,140,2.2125,0.5,24.15,23.075,22.2,25.7,94.125
"1191",2018,5,6,122.857142857143,2.12857142857143,0.142857142857143,24.5857142857143,21.3571428571429,20.7,0,83.5714285714286
"1192",2018,5,7,191.25,2.825,1,23.6375,21.9625,21.8,29.2,90.875
"1193",2018,5,8,194.285714285714,3.67142857142857,0,23.3714285714286,21.3285714285714,20.4,0,89
"1194",2018,5,9,186.25,3.6,10.75,23.5,21.85,21.6,27.1,91
"1195",2018,5,10,208.75,2.175,0.625,22.1375,19.6375,18.2,26.5,87
"1196",2018,5,11,197.142857142857,2.12857142857143,0,22.6428571428571,17.9142857142857,18.1,0,77.7142857142857
"1197",2018,5,12,152.857142857143,3.82857142857143,0,25.0571428571429,19.1857142857143,19.4,0,72.2857142857143
"1198",2018,5,13,208.75,3.2125,0,24.0625,21.5375,20,31,86.5
"1199",2018,5,14,188.75,2.975,0.25,23.1375,21.4,22.1,28.3,90.25
"1200",2018,5,15,248.571428571429,1.84285714285714,9.71428571428571,22.0571428571429,22.0285714285714,20.9,0,99.8571428571429
"1201",2018,5,16,93.75,2.6875,1.375,24.7875,21.8375,21.5,25,85.625
"1202",2018,5,17,207.5,3.6625,0,24.35,21.2,21.1,29.8,83.125
"1203",2018,5,18,220,2.6875,0,24.1375,21.625,21.9,27.7,86.25
"1204",2018,5,19,96.25,4.4375,0,25.9375,21.975,23.1,27.3,79.625
"1205",2018,5,20,145,3.9875,0,25.975,20.9125,24.3,29.7,74.125
"1206",2018,5,21,201.25,4.0375,0,22.225,17.5,18.6,29.6,75.125
"1207",2018,5,22,181.25,1.925,0,20.9875,17.6625,16.7,24.3,82.125
"1208",2018,5,23,253.75,1.6,0,22.7375,19.3625,17.8,26.1,83.125
"1209",2018,5,24,257.5,3.1375,0,22.1625,19.125,18.4,27.8,84
"1210",2018,5,25,163.75,3.15,1.625,21.5625,19.925,20.7,25.9,90.5
"1211",2018,5,26,260,1.9625,5.5,20.1,18.925,19.2,22.7,93
"1212",2018,5,27,253.75,2.75,0.25,20.9375,18.2625,16.6,21.4,85.875
"1213",2018,5,28,211.428571428571,4.55714285714286,0,23.2857142857143,18.8285714285714,18.7,25.6,76.1428571428571
"1214",2018,5,29,247.5,2.95,0.125,22.225,19.0875,18.8,26.7,83.25
"1215",2018,5,30,173.75,2.9,0,21.95,19.075,18.4,25.9,84.25
"1216",2018,5,31,213.75,2.0375,0,21.7,18.975,17.9,25.8,85.75
"1217",2018,6,1,194.285714285714,2.32857142857143,0,23.7428571428571,20.4,20.6,0,82.4285714285714
"1218",2018,6,2,162.857142857143,3.65714285714286,0,24.9285714285714,21.2857142857143,20.9,0,81
"1219",2018,6,3,230,2.8125,0,23.5625,20.625,18.7,29.4,84.25
"1220",2018,6,4,211.25,6.1625,0,22.6,19.2125,21.4,29.1,81.25
"1221",2018,6,5,226.25,2.625,0,21.15,17.4875,17.9,24.2,80
"1222",2018,6,6,251.25,3.275,0,22.55,19,19.5,24,81.75
"1223",2018,6,7,120,2.5,0,23.475,20,18.4,27.2,81.625
"1224",2018,6,8,127.5,4.3875,0,23.9625,21.35,21.1,28.4,85.375
"1225",2018,6,9,226.25,3.5875,0.75,22.7625,19.25,21.9,28.4,80.5
"1226",2018,6,10,173.75,2.2375,0,23.1375,20.3125,21.3,24.7,84.625
"1227",2018,6,11,112.5,4.1125,0,23.9,20.175,20.3,26.5,80.125
"1228",2018,6,12,93.75,4.5,0,24.8625,19.85,20.5,28.3,74.75
"1229",2018,6,13,17.5,4.825,0,25.6375,21.025,21.5,29.2,77.125
"1230",2018,6,14,107.5,3.725,0,24.3125,21.2875,20.3,30.9,83.375
"1231",2018,6,15,212.5,4.5625,0,22.9,19.775,21.4,27.5,82.5
"1232",2018,6,16,231.25,2.5625,0.625,22.575,20.5625,20.8,24.4,88.5
"1233",2018,6,17,211.428571428571,3.31428571428571,0,23.3857142857143,20.2714285714286,20.9,25.1,82.8571428571429
"1234",2018,6,18,225,3.9375,6.75,21.7,20.3375,21.6,25.5,92
"1235",2018,6,19,228.75,3.7125,8.75,22.0375,18.7375,19.3,21.8,82.5
"1236",2018,6,20,257.5,1.6,0,20.5875,18.3875,17.6,25,87.75
"1237",2018,6,21,212.5,2.425,0,21.7875,19.0125,18.3,25.1,85.75
"1238",2018,6,22,171.25,1.5375,0,22.5125,18.7375,16.6,26.4,81
"1239",2018,6,23,178.75,3.025,0,22.8375,20.3125,17.7,28.8,86.625
"1240",2018,6,24,101.25,3.6625,0,24.875,20.3625,21.4,29.1,76.875
"1241",2018,6,25,164.285714285714,3.68571428571429,0,24.0857142857143,20.5285714285714,18.8,28.9,81.7142857142857
"1242",2018,6,26,146.25,5.15,0,25.125,19.9,21.6,28.8,74.25
"1243",2018,6,27,154.285714285714,3.31428571428571,0,23.6,19.1714285714286,18.3,0,77.5714285714286
"1244",2018,6,28,208.75,2.3125,0,22.5875,20,18.5,30.2,86
"1245",2018,6,29,118.75,1.8625,2.125,21.4125,19.875,19.7,26,91.125
"1246",2018,6,30,176.25,2.5875,1.875,22.35,20.275,20,24.1,88.625
"1247",2018,7,1,220,2.71428571428571,0,23.2571428571429,20.2714285714286,18.3,26.3,84.1428571428571
"1248",2018,7,2,181.25,2.3625,0,23.4875,20.3625,19,28.3,83.875
"1249",2018,7,3,185,2.1,0,24.1125,20.6,18.4,28.5,82.125
"1250",2018,7,4,213.75,3.275,0,23.55,20.4875,19.5,29.7,83.375
"1251",2018,7,5,177.5,2.0375,0,23.3375,20.0125,18.8,27,82.75
"1252",2018,7,6,210,1.925,0,22.75,18.8625,17.1,28.5,80.5
"1253",2018,7,7,256.25,2.875,0,21.6125,18.0625,16.1,28.5,82.375
"1254",2018,7,8,136.25,2.8875,0,23.7,18.775,17.5,28.6,76
"1255",2018,7,9,208.571428571429,2.2,0,23.5571428571429,19.1285714285714,17.2,0,78.5714285714286
"1256",2018,7,10,201.25,3.0875,0,23.25,18.8875,17.7,30.6,78.75
"1257",2018,7,11,192.5,5.2125,0,21.2,17.15,19.9,28.9,77.625
"1258",2018,7,12,206.25,3.925,0,20.95,14.325,19.5,21.9,66
"1259",2018,7,13,211.25,2.7875,0,20.8375,17.025,16.7,23.2,79.125
"1260",2018,7,14,177.5,2.05,0,22.075,18.85,17.4,26.1,83.125
"1261",2018,7,15,234.285714285714,2.55714285714286,0,22.8428571428571,19.0571428571429,17.7,0,80.8571428571429
"1262",2018,7,16,188.333333333333,3.06666666666667,0,23.1833333333333,19.7333333333333,18,0,81.6666666666667
"1263",2018,7,17,176.25,2.875,0,23.5375,20.175,19.3,27.1,82.5
"1264",2018,7,18,183.75,2.05,0.125,22.1625,19.1375,17.5,27.7,84.25
"1265",2018,7,19,221.25,2.425,0,22.1125,18.4375,17.5,27.3,81.125
"1266",2018,7,20,220,2.6875,0,21.625,17.875,16.4,27.3,80.375
"1267",2018,7,21,226.25,3.0125,0,22.2,18.225,16.9,27,79.25
"1268",2018,7,22,212.5,2.6875,0,22.5,18.8875,17.4,27.9,80.625
"1269",2018,7,23,252.857142857143,2.12857142857143,0.142857142857143,21.9142857142857,19.6857142857143,18.6,26.3,87.4285714285714
"1270",2018,7,24,261.25,1.775,0,21.275,18.0125,17.1,25,83.75
"1271",2018,7,25,230,1.4625,1.5,19.2125,17.9,17.4,26.5,92
"1272",2018,7,26,238.75,2.175,0.25,21.075,18.0125,18.2,21.6,84
"1273",2018,7,27,251.25,2.0375,0,20.5375,17.25,17,25.3,82.625
"1274",2018,7,28,182.5,2.5,0,21.45,17.775,16.6,25.1,81.375
"1275",2018,7,29,204.285714285714,4.02857142857143,0,22.7,18.4285714285714,17,27.9,78.2857142857143
"1276",2018,7,30,193.333333333333,5.5,0,25.1166666666667,18.3833333333333,22.2,0,66.8333333333333
"1277",2018,7,31,137.5,4.5625,0,25.225,18.95,21.6,29.6,69.25
"1278",2018,8,1,180,3.2,0.125,23.5,19.2125,20.9,30,77
"1279",2018,8,2,192.857142857143,3,0.571428571428571,21.4142857142857,19.4285714285714,20.1,0,88.5714285714286
"1280",2018,8,3,173.75,3.325,1.375,21.725,20.475,19.9,22.9,92.625
"1281",2018,8,4,14.2857142857143,3.22857142857143,0.285714285714286,23.5571428571429,19.7714285714286,21.9,0,79.7142857142857
"1282",2018,8,5,210,2.8625,0.375,22.575,20.6,19,26.5,88.625
"1283",2018,8,6,196.25,2.7625,0,23.55,20.45,20.5,29,83.5
"1284",2018,8,7,208.75,3.725,0,22.6875,19.675,21.4,25.9,83
"1285",2018,8,8,161.25,2.575,0,21.9125,19.875,20.5,24,88.125
"1286",2018,8,9,135,3.0625,3.375,23.6875,21.3125,20.4,23.9,87.375
"1287",2018,8,10,82.8571428571429,6.02857142857143,0,25.5285714285714,20.4571428571429,21.9,29.7,75
"1288",2018,8,11,197.5,4.475,0,22.675,20.675,21.7,0,88.75
"1289",2018,8,12,200,5.3375,0,21.925,16.8375,19.7,24.4,73.625
"1290",2018,8,13,207.5,5.0875,0,22.4,16.4125,19.3,23.9,69.125
"1291",2018,8,14,205,4.55,0,21.85,16.2375,17.7,25.9,70.75
"1292",2018,8,15,186.25,1.975,0,22.025,17.55,18,25.1,77
"1293",2018,8,16,242.5,2.3,0,22.1375,18.9875,19,27.4,83
